Profile Name,Profile Name link,Job Title,Location
Gabriel TEODORESCU Sébastien Leleu,https://www.linkedin.com/in/gabrielteodorescu/,"Founding Partner, Laffitte Capital Management",Paris et périphérie
Delphine Pavy Sébastien Leleu Alison Imbert 1 autre relation que vous avez en commun,https://www.linkedin.com/in/delphinepavy/,Directrice du Pôle Associatif et Médico-social chez CDC Habitat Administratrice du GIE Générations,Paris et périphérie
Pierre Donvez 6 k abonnés Jerome CASTEUBLE Sébastien Leleu 6 autres relations que vous avez en commun,https://www.linkedin.com/in/pierredonvez/fr/,Entrepreneur & Investisseur en PME | IESE MBA,"Barcelone, Catalogne, Espagne"
Mario Dumont Sébastien Leleu,https://www.linkedin.com/in/dumontmario/,"Valuation Manager at Fluence, Co-Founder / President at Beaverhill",France
Nicolas Stoclet Sébastien Leleu Kelly Dumas 2 autres relations que vous avez en commun,https://www.linkedin.com/in/nicolasstoclet/,Conseiller en Gestion de Patrimoine | Fondateur - Opaline Patrimoine | Intervenant Master EFAB,"Lille, Hauts-de-France, France"
Gregoire Borgeaud Sébastien Leleu,https://www.linkedin.com/in/gregoire-borgeaud-6b845a/,Associé at REPORTWISE Consulting,Paris et périphérie
Nagi Zeenny 2 k abonnés Sébastien Leleu,https://www.linkedin.com/in/nagi-zeenny/fr/,DAF / DGA / Directeur Financier Groupe / Manager de Transition,"Lyon, Auvergne-Rhône-Alpes, France"
🔵 Xavier MORCILLO 🔵 Sébastien Leleu Frédéric BOULEUC 2 autres relations que vous avez en commun,https://www.linkedin.com/in/xavier-morcillo-amexio/,★ Founder & President AMEXIO Group ★,"Neuilly-sur-Seine, Île-de-France, France"
Olivier Boulangé 1 k abonnés Mehdi Ayouche Sébastien Leleu 1 autre relation que vous avez en commun,https://www.linkedin.com/in/olivierboulange/,Associé gérant,Strasbourg et périphérie
Ninon Manaranche-Michel 3 k abonnés Cyril Fougères Sébastien Leleu 1 autre relation que vous avez en commun,https://www.linkedin.com/in/ninonmanaranchemichel/,Fondatrice d'AMANTHEE PATRIMOINE,"Clermont-Ferrand, Auvergne-Rhône-Alpes, France"
Nicolas GOURDET 2 k abonnés Sébastien Leleu Kelly Dumas 3 autres relations que vous avez en commun,https://www.linkedin.com/in/nicolas-gourdet-a0721012/,Conseiller gestion de patrimoine - Dirigeant fondateur chez OPTIMIAL spécialisé en approche globale du dirigeant(e),Paris et périphérie
Érick Jeunemaître Sébastien Leleu,https://www.linkedin.com/in/%C3%A9rick-jeunema%C3%AEtre-621abb/,Consultant patrimonial associé,"Lille, Hauts-de-France, France"
Laurent Le Pajolec 24 k abonnés Nicolas Machard Christofer Ciminelli 27 autres relations que vous avez en commun,https://www.linkedin.com/in/laurent-le-pajolec-19359ab/fr/,Gérant- Associé - EXCO A2A Polska- KRESTON International,"Varsovie, Mazovie, Pologne"
Pascal MARTIN Sébastien Leleu Paul Maubareyt 2 autres relations que vous avez en commun,https://www.linkedin.com/in/pascal-martin-b0b59a17/,"Chef d'entreprise, Génération & Patrimoine","Montpellier, Occitanie, France"
"Alexis ROLLET, MRICS Sébastien Leleu Thierry Vignal 2 autres relations que vous avez en commun",https://www.linkedin.com/in/alexis-rollet-mrics-47a62619/,Président Fondateur chez AR CONSEIL,Paris et périphérie
Elisabeth Laville Christian JORGE Siptene Pirbay 4 autres relations que vous avez en commun Voir ma newsletter,https://www.linkedin.com/in/elisabeth-laville-25b3b211/,Chief Entrepreneur @ UTOPIES | Board Member | TEDx Paris Speaker | Author | Bold Woman Award Veuve-Clicquot | Expert APM,"Paris, Île-de-France, France"
Guillaume DENYS 3 k abonnés Sébastien Leleu Marvin Da Silva Ferreira,https://www.linkedin.com/in/guillaumedenys/,Fondateur - Dirigeant - Président,Lille et périphérie
Gilles Vaqué Réda El Mghazli Sébastien Leleu 1 autre relation que vous avez en commun,https://www.linkedin.com/in/gilles-vaqu%C3%A9-5957b0/,President and Managing Partner at PMP Strategy,
François-Xavier LENIER 🌏🌎🌍 2 k abonnés Sébastien Leleu Camille Mathis,https://www.linkedin.com/in/fxl%C3%A9nier/,Fondateur Facteur 7 gestion privée - Conseil en investissements financiers et stratégies de placement - Multi family office.,"Biarritz, Nouvelle-Aquitaine, France"
Franck Lelong Sébastien Leleu Thomas Cornu,https://www.linkedin.com/in/franck-lelong-a4116512/,"Associé Gérant ARIAX PATRIMOINE - Expert en Conseil Patrimonial, je vous accompagne dans la gestion et la valorisation de votre patrimoine - Structuration et Transmission - Membre Club Adunéa","Saint-Étienne, Auvergne-Rhône-Alpes, France"
Vincent Thoquet Sébastien Leleu Thierry Vignal 5 autres relations que vous avez en commun,https://www.linkedin.com/in/vincent-thoquet-690a1816/,Conseiller en gestion de patrimoine,Paris et périphérie
Olivier Grenon-Andrieu Sébastien Leleu,https://www.linkedin.com/in/grenon-andrieu-olivier/,Rendre la Gestion Privée accessible aux Français à l'étranger comme en France,Montpellier et périphérie
Thierry Creux Perrine Bismuth Sébastien Leleu 1 autre relation que vous avez en commun,https://www.linkedin.com/in/thierry-creux-2918971a/,Dirigeant de BALTHAZAR GESTION PRIVEE,Paris et périphérie
Yoann RICHARD 1 k abonnés Sébastien Leleu,https://www.linkedin.com/in/yoannrichard/,Associé - Gestion de Patrimoine - Groupe ID - Groupe Premium,La Rochelle et périphérie
Alexandre Guiard Sébastien Leleu,https://www.linkedin.com/in/alexandre-guiard-1bb74a4/,PDG Laboratoire de Biologie Médicale BIO ETHERNALYS - Responsable Fondation du Rotary International 2024-2027 District 1660 Paris et Ile de France Ouest,Paris et périphérie
Emilie CHARBONNEL Sébastien Leleu Paul Maubareyt 4 autres relations que vous avez en commun,https://www.linkedin.com/in/emilie-charbonnel-42a822a/,Stratégies Patrimoniales et Placements Financiers. Membre de CONSEIL PRIVE. Membre du Conseil d’Administration de CAPITOLE ANGELS.,"Toulouse, Occitanie, France"
Sébastien ROUZAIRE Eric Strich Laurent Plantier 8 autres relations que vous avez en commun,https://www.linkedin.com/in/srouzaire/,"Owner - KERIUS Finance (Geneva, Paris, Lyon) 合 Independent Financial Advisor. I help business leaders navigate financial risks (currencies, interest rates, commodities, ALM)",Suisse
Lân DESCOLONGES Sébastien Leleu Savinien de Bryas 4 autres relations que vous avez en commun,https://www.linkedin.com/in/l%C3%A2n-descolonges-5828ba19/,"Fondateur Groupe DESCOLONGES, KACIUS et CONSERTO","Paris, Île-de-France, France"
Armelle Jarlaud Sébastien Leleu,https://www.linkedin.com/in/armelle-jarlaud-6ab7b312/,Travailleur indépendant du secteur Cabinet d'avocats,Paris et périphérie
Francis Ottevaere Sébastien Leleu,https://www.linkedin.com/in/francisottevaere/,Entrepreneur,Bruxelles et périphérie
Aurélien Vicart Sébastien Leleu,https://www.linkedin.com/in/avicart/,Co-Founder @ Vizibility | Structured Products Platform – Multi-Issuer Pricing & Monitoring,Suisse
Vincent PAQUIER Sébastien Leleu Matthieu Havette,https://www.linkedin.com/in/vincent-paquier-7b7931/,"Fondateur-Gérant, Prométhée Conseil // Cabinet de conseil en gestion de patrimoine créé à Bordeaux il y a 20 ans","Bordeaux, Nouvelle-Aquitaine, France"
Herve Liotaud 8 k abonnés Sébastien Leleu Raphael Presberg 1 autre relation que vous avez en commun Accéder à mon site web,https://www.linkedin.com/in/herveliotaud/,"VP International Sales @ Cyber Guru Mantra | Hyper Growth, Over achievement, RevOps & GTM expertise, launching a brand & building teams in South Europe",Paris et périphérie
Philippe Cazadieu Sébastien Leleu Katrine Lyngsø,https://www.linkedin.com/in/philippe-cazadieu-00626515/,"CEO, Paris Private Finance (Family Office, conseil patrimonial, fiscal et rémunération du dirigeant)","Paris, Île-de-France, France"
Baudouin Mallez 3 k abonnés Alexis Tacquard Adrien Orlowski 2 autres relations que vous avez en commun Accéder à mon site web,https://www.linkedin.com/in/baudouinmallez/,Fondateur d’Odax Wealth Partners | Multi Family Office européen indépendant,"Luxembourg, Luxembourg, Luxembourg"
Charles Boccara Sébastien Leleu,https://www.linkedin.com/in/charles-boccara-0b5b2615/,Directeur du Laboratoire Maison Blanche chez UNIBIO 92 Évaluateur technique pour le COFRAC,"Île-de-France, France"
Cécile Fournier Sébastien Leleu Victor Lalin,https://www.linkedin.com/in/c%C3%A9cile-fournier1979/,Journaliste / Rédactrice/ Chroniqueuse,Paris et périphérie
Benizri Allan Sébastien Leleu Eliott Jabès,https://www.linkedin.com/in/benizri-allan-ab1aa815/fr/,"Chargé d'études MO et études financières chez Ensemble Protection Sociale (BPCE Mutuelle, CGP) at BPCE MUTUELLE",Paris et périphérie
Don Homsher Cristian Gil Sébastien Leleu Accéder à mon site web,https://www.linkedin.com/in/donald-homsher/,CEO at New Frontier Funding,"San Diego, Californie, États-Unis"
Patrick Linden 2 k abonnés Sébastien Leleu,https://www.linkedin.com/in/patricklinden/fr/,Managing Partner chez Clartan Associés,Région de Cologne et Bonn
Franck MARCHAL Sébastien Leleu Paul Maubareyt 5 autres relations que vous avez en commun,https://www.linkedin.com/in/franck-marchal-216b26a/fr/,Partner onepoint - servicenow,France
Dominique Dimier Sébastien Leleu Léo Courbon,https://www.linkedin.com/in/dominique-dimier/,"Président Verum | Gestion privée, Family office",France
Gregory De Clerck Sébastien Leleu,https://www.linkedin.com/in/gregory-de-clerck-06319b/,"CEO @ Dovesco | M&A, Strategy, Business Development","Bruxelles, Région de Bruxelles-Capitale, Belgique"
Sébastien Beth Sébastien Leleu,https://www.linkedin.com/in/s%C3%A9bastien-beth-9b7684/,Director Private Equity Department chez Après-demain SA,Suisse
Leslie Raboisson-Aubin 3 k abonnés Sébastien Leleu Hugo Tersou,https://www.linkedin.com/in/raboissonleslie/,Associée - Directrice Ressources Humaines Groupe,"Paris, Île-de-France, France"
Patrick Janel Sébastien Leleu Martin de Roux,https://www.linkedin.com/in/patrick-janel-1450973/,Associé ALETIA Stimulateur d’Epargne,"Montpellier, Occitanie, France"
Rémi Canova Sébastien Leleu,https://www.linkedin.com/in/r%C3%A9mi-canova-36157a1/,Président Associé at ALGOW PATRIMOINE,France
Marion CHAPEL-MASSOT 5 k abonnés Sébastien Leleu Thierry Vignal 6 autres relations que vous avez en commun,https://www.linkedin.com/in/marion-chapel-massot/,Dirigeant DeCarion Gestion Privée - Chroniqueuse BFM Business et Sud Radio - Enseignante AUREP et de la faculté de droit de Montpellier - Membre FCE France Hérault,"Montpellier, Occitanie, France"
Benjamin Compère Sébastien Leleu,https://www.linkedin.com/in/benjamincompere/,Partner Deal Advisory | Transaction Services chez KPMG France,Lyon et périphérie
Etienne Allilaire Sébastien Leleu Benjamin Lamothe 1 autre relation que vous avez en commun,https://www.linkedin.com/in/etienne-allilaire-b7774014/,Directeur des investissements chez SOFIVAL,"Paris, Île-de-France, France"
Christophe Kah Sébastien Leleu,https://www.linkedin.com/in/christophe-kah-b035391/,Directeur Général at Euro Patrimoine Investissement,Nice et périphérie
David FERRIER Sébastien Leleu Jérémie Banon,https://www.linkedin.com/in/davidferrier/fr/,Conseiller en Gestion de Patrimoine,"Biarritz, Nouvelle-Aquitaine, France"
yves froppier 5 k abonnés Audrey Destang Sébastien Leleu,https://www.linkedin.com/in/froppier/fr/,Senior Advisor Indépendant | Accompagne les dirigeants tech dans leurs croissances stratégiques et leurs programmes de transformations.,"Genève, Genève, Suisse"
Mathis Wilke 8 k abonnés Sébastien Leleu Accéder à mon site web,https://www.linkedin.com/in/mathis/,"Dad, Family Guy, Banker, Investor, Trustee, Chairman | Dealmaker $15bn/30 Exits & Fundraisings | Country Head STOUT | Co-Owner F4 Capital | Glickenhaus Racing | Chairman Schloss Neubeuern",Berlin et périphérie
Florent Barbier Sébastien Leleu,https://www.linkedin.com/in/florent-barbier-20140016/,Stratégies Financières des PME TPE,Poitiers et périphérie
Caroline Dalmaz Sébastien Leleu Erwan Demont 1 autre relation que vous avez en commun,https://www.linkedin.com/in/caroline-dalmaz-78354411/,"CEO Antenia et Aregie- Board member Sfeir, Antenia, Cabinet Roux, Keesystem, Ebene, Keesystem SA et Ellyps SA","Neuilly-sur-Seine, Île-de-France, France"
Nicolas CHABRET 2 k abonnés Sébastien Leleu Axel Blamoutier 2 autres relations que vous avez en commun,https://www.linkedin.com/in/nicolaschabret/,"J’accélère la croissance des professions du conseil : experts comptables, cgp, notaires, avocats et experts Rh 🛡🗝 Sites internet 🛜 SEO🔍Contenus éditoriaux 🔤 Newsletters💌 Réseaux sociaux 🧑‍🦱 Branding",France
Laurent-Bernard FERAL Sébastien Leleu,https://www.linkedin.com/in/laurent-bernard-feral-410129/,Investisseur immobilier chez Alsace Immobilier & Investissements,Mulhouse et périphérie
Amélie Laurin Sébastien Leleu Antonin Dumont 2 autres relations que vous avez en commun Accéder à mon site web,https://www.linkedin.com/in/am%C3%A9lie-laurin/,Journaliste Energie aux Echos,France
Véronique Leconte Philippe 30 k abonnés Edouard Vaudour Sébastien Leleu 1 autre relation que vous avez en commun Accéder à mon site web,https://www.linkedin.com/in/vphilippe-relais-assur/,Présidente- Co-fondatrice chez Relais-ASSUR,"Cruzy-le-Châtel, Bourgogne-Franche-Comté, France"
Hugo Revollet Sébastien Leleu,https://www.linkedin.com/in/hugo-revollet-4087b76/,Family Office,Genève et périphérie
Aymeric de Vasselot Sébastien Leleu Amaury d'Everlange,https://www.linkedin.com/in/aymeric-de-vasselot-6a99651/,Associé chez O2A ASSURANCE / Consul Honoraire du LUXEMBOURG pour la Bretagne et Pays de la Loire / Réseau Entreprendre 44-85 / Co-Président du Cercle WINE BUSINESS,Nantes et périphérie
Anne-Aurore Cuzol Sébastien Leleu Gauthier Casanova,https://www.linkedin.com/in/aacuzol/,Associée chez BLP Conseil & Patrimoine et Présidente d'INNOLIANCE Conseil & Patrimoine,France
Carole MURIENNE Sébastien Leleu,https://www.linkedin.com/in/carole-murienne-8235885/,"Institutional Sales Director, France Belgium and Luxemburg at BlackRock",Paris et périphérie
Cedric Saied Sébastien Leleu,https://www.linkedin.com/in/cedric-saied-b686134/,Président et Fondateur chez ATKAN | Expert en Intégration d’Anaplan | Leader en Solutions de Planification d’Entreprise | Innovation en FP&A et Supply Chain,France
Eléonore Larramendy Sébastien Leleu,https://www.linkedin.com/in/el%C3%A9onore-larramendy-5b56371/,Group General Counsel,Paris et périphérie
Philippe Metz Sébastien Leleu,https://www.linkedin.com/in/phmetz/,Founder and CEO at Intys / Entrepreneur / Investor in Consulting and Tech companies with a strong management Team.,"Bruxelles, Région de Bruxelles-Capitale, Belgique"
Constantin Paoli Harjas SINGH Sébastien Leleu 13 autres relations que vous avez en commun,https://www.linkedin.com/in/constantinpaoli/,Co-fondateur - Directeur Général Délégué,"Paris, Île-de-France, France"
Jean-Marie Portos Sébastien Leleu Idriss Achirou 👑,https://www.linkedin.com/in/jean-marie-portos-79a8601a/,Conseiller en gestion de patrimoine chez Expertise Patrimoniale,"Nice, Provence-Alpes-Côte d’Azur, France"
Nassim Cherchali Sébastien Leleu Fawzi Briedj 1 autre relation que vous avez en commun,https://www.linkedin.com/in/nassim-cherchali-b190a01/,Managing Partner at AnaCap,"Londres et périphérie, Royaume-Uni"
François MAZET Sébastien Leleu Sena AKOFFON,https://www.linkedin.com/in/fran%C3%A7ois-mazet-33549b16/,"Conseiller en gestion de patrimoine, Associé Gérant chez MV Partenaires",Limoges et périphérie
Jacques Sudre Sébastien Leleu,https://www.linkedin.com/in/jacques-sudre-a482915/,Associé-Gérant I Opora Capital,Paris et périphérie
"Anne-Laure Meynier, CFA Sébastien Leleu Eleonore Martinez 3 autres relations que vous avez en commun",https://www.linkedin.com/in/ameynier/,Healthcare PE/Growth Investor | Ex-Bridgepoint | Board Director | Advisor | ESCP Europe,"Londres, Angleterre, Royaume-Uni"
Charles-Edmond Gamess Sébastien Leleu,https://www.linkedin.com/in/cegamess/,Spécialiste Girardin industriel avec agrément fiscal | Responsable opérations & conformité | ALPSI | Certification AMF | +800 agréments obtenus | Ancré terrain Outre-mer.,"Fort-de-France, Fort-de-France, Martinique"
